series,issue_number,display_name,run_id,run_status,missing_reason,metadata_arc,story_title,part_label,metadata_status,metadata_source,owned_original_issue_count,owned_facsimile_count,ordered_not_arrived_count,readable_copy_count,collection_coverage,still_want_original,wanted_reason,search_query,notes
Batman: Legends of the Dark Knight,135,Batman: Legends of the Dark Knight #135,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #135,
Batman: Legends of the Dark Knight,136,Batman: Legends of the Dark Knight #136,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #136,
Batman: Legends of the Dark Knight,137,Batman: Legends of the Dark Knight #137,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #137,
Batman: Legends of the Dark Knight,138,Batman: Legends of the Dark Knight #138,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #138,
Batman: Legends of the Dark Knight,139,Batman: Legends of the Dark Knight #139,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #139,
Batman: Legends of the Dark Knight,140,Batman: Legends of the Dark Knight #140,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #140,
Batman: Legends of the Dark Knight,141,Batman: Legends of the Dark Knight #141,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #141,
Batman: Legends of the Dark Knight,142,Batman: Legends of the Dark Knight #142,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #142,
Batman: Legends of the Dark Knight,143,Batman: Legends of the Dark Knight #143,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #143,
Batman: Legends of the Dark Knight,144,Batman: Legends of the Dark Knight #144,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #144,
Batman: Legends of the Dark Knight,145,Batman: Legends of the Dark Knight #145,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #145,
Batman: Legends of the Dark Knight,146,Batman: Legends of the Dark Knight #146,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #146,
Batman: Legends of the Dark Knight,147,Batman: Legends of the Dark Knight #147,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #147,
Batman: Legends of the Dark Knight,148,Batman: Legends of the Dark Knight #148,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #148,
Batman: Legends of the Dark Knight,149,Batman: Legends of the Dark Knight #149,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #149,
Batman: Legends of the Dark Knight,150,Batman: Legends of the Dark Knight #150,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #150,
Batman: Legends of the Dark Knight,151,Batman: Legends of the Dark Knight #151,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #151,
Batman: Legends of the Dark Knight,152,Batman: Legends of the Dark Knight #152,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #152,
Batman: Legends of the Dark Knight,153,Batman: Legends of the Dark Knight #153,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #153,
Batman: Legends of the Dark Knight,154,Batman: Legends of the Dark Knight #154,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #154,
Batman: Legends of the Dark Knight,155,Batman: Legends of the Dark Knight #155,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #155,
Batman: Legends of the Dark Knight,156,Batman: Legends of the Dark Knight #156,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #156,
Batman: Legends of the Dark Knight,157,Batman: Legends of the Dark Knight #157,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #157,
Batman: Legends of the Dark Knight,158,Batman: Legends of the Dark Knight #158,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #158,
Batman: Legends of the Dark Knight,159,Batman: Legends of the Dark Knight #159,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #159,
Batman: Legends of the Dark Knight,160,Batman: Legends of the Dark Knight #160,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #160,
Batman: Legends of the Dark Knight,161,Batman: Legends of the Dark Knight #161,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #161,
Batman: Legends of the Dark Knight,162,Batman: Legends of the Dark Knight #162,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #162,
Batman: Legends of the Dark Knight,163,Batman: Legends of the Dark Knight #163,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #163,
Batman: Legends of the Dark Knight,164,Batman: Legends of the Dark Knight #164,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #164,
Batman: Legends of the Dark Knight,165,Batman: Legends of the Dark Knight #165,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #165,
Batman: Legends of the Dark Knight,166,Batman: Legends of the Dark Knight #166,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #166,
Batman: Legends of the Dark Knight,167,Batman: Legends of the Dark Knight #167,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #167,
Batman: Legends of the Dark Knight,168,Batman: Legends of the Dark Knight #168,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #168,
Batman: Legends of the Dark Knight,169,Batman: Legends of the Dark Knight #169,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #169,
Batman: Legends of the Dark Knight,170,Batman: Legends of the Dark Knight #170,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #170,
Batman: Legends of the Dark Knight,171,Batman: Legends of the Dark Knight #171,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #171,
Batman: Legends of the Dark Knight,172,Batman: Legends of the Dark Knight #172,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #172,
Batman: Legends of the Dark Knight,173,Batman: Legends of the Dark Knight #173,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #173,
Batman: Legends of the Dark Knight,174,Batman: Legends of the Dark Knight #174,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #174,
Batman: Legends of the Dark Knight,175,Batman: Legends of the Dark Knight #175,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #175,
Batman: Legends of the Dark Knight,176,Batman: Legends of the Dark Knight #176,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #176,
Batman: Legends of the Dark Knight,177,Batman: Legends of the Dark Knight #177,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #177,
Batman: Legends of the Dark Knight,178,Batman: Legends of the Dark Knight #178,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #178,
Batman: Legends of the Dark Knight,179,Batman: Legends of the Dark Knight #179,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #179,
Batman: Legends of the Dark Knight,180,Batman: Legends of the Dark Knight #180,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #180,
Batman: Legends of the Dark Knight,181,Batman: Legends of the Dark Knight #181,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #181,
Batman: Legends of the Dark Knight,182,Batman: Legends of the Dark Knight #182,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #182,
Batman: Legends of the Dark Knight,183,Batman: Legends of the Dark Knight #183,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #183,
Batman: Legends of the Dark Knight,184,Batman: Legends of the Dark Knight #184,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #184,
Batman: Legends of the Dark Knight,185,Batman: Legends of the Dark Knight #185,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #185,
Batman: Legends of the Dark Knight,186,Batman: Legends of the Dark Knight #186,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #186,
Batman: Legends of the Dark Knight,187,Batman: Legends of the Dark Knight #187,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #187,
Batman: Legends of the Dark Knight,188,Batman: Legends of the Dark Knight #188,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #188,
Batman: Legends of the Dark Knight,189,Batman: Legends of the Dark Knight #189,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #189,
Batman: Legends of the Dark Knight,190,Batman: Legends of the Dark Knight #190,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #190,
Batman: Legends of the Dark Knight,191,Batman: Legends of the Dark Knight #191,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #191,
Batman: Legends of the Dark Knight,192,Batman: Legends of the Dark Knight #192,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #192,
Batman: Legends of the Dark Knight,193,Batman: Legends of the Dark Knight #193,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #193,
Batman: Legends of the Dark Knight,194,Batman: Legends of the Dark Knight #194,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #194,
Batman: Legends of the Dark Knight,195,Batman: Legends of the Dark Knight #195,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #195,
Batman: Legends of the Dark Knight,196,Batman: Legends of the Dark Knight #196,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #196,
Batman: Legends of the Dark Knight,197,Batman: Legends of the Dark Knight #197,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #197,
Batman: Legends of the Dark Knight,198,Batman: Legends of the Dark Knight #198,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #198,
Batman: Legends of the Dark Knight,199,Batman: Legends of the Dark Knight #199,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #199,
Batman: Legends of the Dark Knight,200,Batman: Legends of the Dark Knight #200,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #200,
Batman: Legends of the Dark Knight,201,Batman: Legends of the Dark Knight #201,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #201,
Batman: Legends of the Dark Knight,202,Batman: Legends of the Dark Knight #202,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #202,
Batman: Legends of the Dark Knight,203,Batman: Legends of the Dark Knight #203,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #203,
Batman: Legends of the Dark Knight,204,Batman: Legends of the Dark Knight #204,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #204,
Batman: Legends of the Dark Knight,205,Batman: Legends of the Dark Knight #205,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #205,
Batman: Legends of the Dark Knight,206,Batman: Legends of the Dark Knight #206,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #206,
Batman: Legends of the Dark Knight,207,Batman: Legends of the Dark Knight #207,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #207,
Batman: Legends of the Dark Knight,208,Batman: Legends of the Dark Knight #208,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #208,
Batman: Legends of the Dark Knight,209,Batman: Legends of the Dark Knight #209,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #209,
Batman: Legends of the Dark Knight,210,Batman: Legends of the Dark Knight #210,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #210,
Batman: Legends of the Dark Knight,211,Batman: Legends of the Dark Knight #211,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #211,
Batman: Legends of the Dark Knight,212,Batman: Legends of the Dark Knight #212,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #212,
Batman: Legends of the Dark Knight,213,Batman: Legends of the Dark Knight #213,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #213,
Batman: Legends of the Dark Knight,214,Batman: Legends of the Dark Knight #214,legends_dark_knight_1_214,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Legends of the Dark Knight #214,
Batman: Shadow of the Bat,1,Batman: Shadow of the Bat #1,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #1,
Batman: Shadow of the Bat,2,Batman: Shadow of the Bat #2,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #2,
Batman: Shadow of the Bat,3,Batman: Shadow of the Bat #3,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #3,
Batman: Shadow of the Bat,4,Batman: Shadow of the Bat #4,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #4,
Batman: Shadow of the Bat,5,Batman: Shadow of the Bat #5,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #5,
Batman: Shadow of the Bat,6,Batman: Shadow of the Bat #6,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #6,
Batman: Shadow of the Bat,7,Batman: Shadow of the Bat #7,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #7,
Batman: Shadow of the Bat,8,Batman: Shadow of the Bat #8,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #8,
Batman: Shadow of the Bat,9,Batman: Shadow of the Bat #9,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #9,
Batman: Shadow of the Bat,10,Batman: Shadow of the Bat #10,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #10,
Batman: Shadow of the Bat,11,Batman: Shadow of the Bat #11,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #11,
Batman: Shadow of the Bat,12,Batman: Shadow of the Bat #12,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #12,
Batman: Shadow of the Bat,13,Batman: Shadow of the Bat #13,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #13,
Batman: Shadow of the Bat,14,Batman: Shadow of the Bat #14,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #14,
Batman: Shadow of the Bat,15,Batman: Shadow of the Bat #15,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #15,
Batman: Shadow of the Bat,37,Batman: Shadow of the Bat #37,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #37,
Batman: Shadow of the Bat,38,Batman: Shadow of the Bat #38,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #38,
Batman: Shadow of the Bat,39,Batman: Shadow of the Bat #39,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #39,
Batman: Shadow of the Bat,40,Batman: Shadow of the Bat #40,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #40,
Batman: Shadow of the Bat,41,Batman: Shadow of the Bat #41,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #41,
Batman: Shadow of the Bat,42,Batman: Shadow of the Bat #42,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #42,
Batman: Shadow of the Bat,43,Batman: Shadow of the Bat #43,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #43,
Batman: Shadow of the Bat,44,Batman: Shadow of the Bat #44,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #44,
Batman: Shadow of the Bat,45,Batman: Shadow of the Bat #45,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #45,
Batman: Shadow of the Bat,46,Batman: Shadow of the Bat #46,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #46,
Batman: Shadow of the Bat,47,Batman: Shadow of the Bat #47,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #47,
Batman: Shadow of the Bat,48,Batman: Shadow of the Bat #48,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #48,
Batman: Shadow of the Bat,49,Batman: Shadow of the Bat #49,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #49,
Batman: Shadow of the Bat,50,Batman: Shadow of the Bat #50,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #50,
Batman: Shadow of the Bat,51,Batman: Shadow of the Bat #51,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #51,
Batman: Shadow of the Bat,52,Batman: Shadow of the Bat #52,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #52,
Batman: Shadow of the Bat,53,Batman: Shadow of the Bat #53,shadow_of_the_bat_1_94,not_owned,not_owned,,,,,,0,0,0,0,,Yes,not_owned,Batman: Shadow of the Bat #53,
Batman: Shadow of the Bat,54,Batman: Shadow of the Bat #54,shadow_of_the_bat_1_94,not_owned,not_owned,,,,,,0,0,0,0,,Yes,not_owned,Batman: Shadow of the Bat #54,
Batman: Shadow of the Bat,55,Batman: Shadow of the Bat #55,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #55,
Batman: Shadow of the Bat,56,Batman: Shadow of the Bat #56,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #56,
Batman: Shadow of the Bat,57,Batman: Shadow of the Bat #57,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #57,
Batman: Shadow of the Bat,58,Batman: Shadow of the Bat #58,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #58,
Batman: Shadow of the Bat,59,Batman: Shadow of the Bat #59,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #59,
Batman: Shadow of the Bat,60,Batman: Shadow of the Bat #60,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #60,
Batman: Shadow of the Bat,61,Batman: Shadow of the Bat #61,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #61,
Batman: Shadow of the Bat,62,Batman: Shadow of the Bat #62,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #62,
Batman: Shadow of the Bat,63,Batman: Shadow of the Bat #63,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #63,
Batman: Shadow of the Bat,64,Batman: Shadow of the Bat #64,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #64,
Batman: Shadow of the Bat,65,Batman: Shadow of the Bat #65,shadow_of_the_bat_1_94,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Batman: Shadow of the Bat #65,
