report_id,display_name,item_type,series,issue_number,publication_id,display_title,owned,ordered,ownership_status,run_status,story_or_arc,shopping_status,shopping_priority,source,notes
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,156,,Batman: Legends of the Dark Knight #156,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,157,,Batman: Legends of the Dark Knight #157,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,158,,Batman: Legends of the Dark Knight #158,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,159,,Batman: Legends of the Dark Knight #159,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,160,,Batman: Legends of the Dark Knight #160,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,161,,Batman: Legends of the Dark Knight #161,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,162,,Batman: Legends of the Dark Knight #162,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,163,,Batman: Legends of the Dark Knight #163,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,164,,Batman: Legends of the Dark Knight #164,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,165,,Batman: Legends of the Dark Knight #165,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,166,,Batman: Legends of the Dark Knight #166,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,167,,Batman: Legends of the Dark Knight #167,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,168,,Batman: Legends of the Dark Knight #168,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,169,,Batman: Legends of the Dark Knight #169,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,170,,Batman: Legends of the Dark Knight #170,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,171,,Batman: Legends of the Dark Knight #171,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,172,,Batman: Legends of the Dark Knight #172,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,173,,Batman: Legends of the Dark Knight #173,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,174,,Batman: Legends of the Dark Knight #174,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,175,,Batman: Legends of the Dark Knight #175,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,176,,Batman: Legends of the Dark Knight #176,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,177,,Batman: Legends of the Dark Knight #177,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,178,,Batman: Legends of the Dark Knight #178,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,179,,Batman: Legends of the Dark Knight #179,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,180,,Batman: Legends of the Dark Knight #180,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,181,,Batman: Legends of the Dark Knight #181,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,182,,Batman: Legends of the Dark Knight #182,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,183,,Batman: Legends of the Dark Knight #183,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,184,,Batman: Legends of the Dark Knight #184,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,185,,Batman: Legends of the Dark Knight #185,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,186,,Batman: Legends of the Dark Knight #186,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,187,,Batman: Legends of the Dark Knight #187,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,188,,Batman: Legends of the Dark Knight #188,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,189,,Batman: Legends of the Dark Knight #189,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,190,,Batman: Legends of the Dark Knight #190,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,191,,Batman: Legends of the Dark Knight #191,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,192,,Batman: Legends of the Dark Knight #192,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,193,,Batman: Legends of the Dark Knight #193,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,194,,Batman: Legends of the Dark Knight #194,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,195,,Batman: Legends of the Dark Knight #195,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,196,,Batman: Legends of the Dark Knight #196,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,197,,Batman: Legends of the Dark Knight #197,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,198,,Batman: Legends of the Dark Knight #198,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,199,,Batman: Legends of the Dark Knight #199,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,200,,Batman: Legends of the Dark Knight #200,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,201,,Batman: Legends of the Dark Knight #201,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,202,,Batman: Legends of the Dark Knight #202,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,203,,Batman: Legends of the Dark Knight #203,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,204,,Batman: Legends of the Dark Knight #204,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,205,,Batman: Legends of the Dark Knight #205,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,206,,Batman: Legends of the Dark Knight #206,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,207,,Batman: Legends of the Dark Knight #207,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,208,,Batman: Legends of the Dark Knight #208,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,209,,Batman: Legends of the Dark Knight #209,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,210,,Batman: Legends of the Dark Knight #210,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,211,,Batman: Legends of the Dark Knight #211,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,212,,Batman: Legends of the Dark Knight #212,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,213,,Batman: Legends of the Dark Knight #213,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,numbered_issue,Batman: Legends of the Dark Knight,214,,Batman: Legends of the Dark Knight #214,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,annual,Batman: Legends of the Dark Knight Annual,4,PUB-LOTDK-ANN-0004,Batman: Legends of the Dark Knight Annual #4,No,No,MISSING,missing,Elseworlds Annual,BUY,,shopping_index.csv,Fills a tracked story/run gap. | Nearby ownership context: inside a small missing gap.
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,annual,Batman: Legends of the Dark Knight Annual,5,PUB-LOTDK-ANN-0005,Batman: Legends of the Dark Knight Annual #5,No,No,MISSING,missing,Year One annuals,BUY,,shopping_index.csv,Fills a tracked story/run gap. | Nearby ownership context: inside a small missing gap.
legends_of_the_dark_knight_with_annuals,Batman: Legends of the Dark Knight including Annuals,annual,Batman: Legends of the Dark Knight Annual,7,PUB-LOTDK-ANN-0007,Batman: Legends of the Dark Knight Annual #7,No,No,MISSING,missing,Pulp Heroes,BUY,,shopping_index.csv,Fills a tracked story/run gap. | Nearby ownership context: extends an owned run.
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,1,,Batman: Shadow of the Bat #1,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,2,,Batman: Shadow of the Bat #2,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,3,,Batman: Shadow of the Bat #3,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,4,,Batman: Shadow of the Bat #4,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,5,,Batman: Shadow of the Bat #5,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,6,,Batman: Shadow of the Bat #6,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,7,,Batman: Shadow of the Bat #7,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,8,,Batman: Shadow of the Bat #8,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,9,,Batman: Shadow of the Bat #9,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,10,,Batman: Shadow of the Bat #10,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,11,,Batman: Shadow of the Bat #11,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,12,,Batman: Shadow of the Bat #12,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,13,,Batman: Shadow of the Bat #13,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,14,,Batman: Shadow of the Bat #14,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,15,,Batman: Shadow of the Bat #15,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,37,,Batman: Shadow of the Bat #37,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,38,,Batman: Shadow of the Bat #38,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,39,,Batman: Shadow of the Bat #39,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,40,,Batman: Shadow of the Bat #40,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,41,,Batman: Shadow of the Bat #41,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,42,,Batman: Shadow of the Bat #42,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,43,,Batman: Shadow of the Bat #43,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,44,,Batman: Shadow of the Bat #44,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,45,,Batman: Shadow of the Bat #45,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,46,,Batman: Shadow of the Bat #46,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,47,,Batman: Shadow of the Bat #47,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,48,,Batman: Shadow of the Bat #48,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,49,,Batman: Shadow of the Bat #49,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,50,,Batman: Shadow of the Bat #50,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,51,,Batman: Shadow of the Bat #51,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,52,,Batman: Shadow of the Bat #52,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,53,,Batman: Shadow of the Bat #53,No,No,MISSING,not_owned,Legacy,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,54,,Batman: Shadow of the Bat #54,No,No,MISSING,not_owned,Legacy,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,55,,Batman: Shadow of the Bat #55,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,56,,Batman: Shadow of the Bat #56,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,57,,Batman: Shadow of the Bat #57,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,58,,Batman: Shadow of the Bat #58,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,59,,Batman: Shadow of the Bat #59,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,60,,Batman: Shadow of the Bat #60,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,61,,Batman: Shadow of the Bat #61,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,62,,Batman: Shadow of the Bat #62,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,63,,Batman: Shadow of the Bat #63,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,64,,Batman: Shadow of the Bat #64,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,65,,Batman: Shadow of the Bat #65,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,66,,Batman: Shadow of the Bat #66,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,67,,Batman: Shadow of the Bat #67,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,68,,Batman: Shadow of the Bat #68,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,69,,Batman: Shadow of the Bat #69,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,70,,Batman: Shadow of the Bat #70,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,71,,Batman: Shadow of the Bat #71,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,72,,Batman: Shadow of the Bat #72,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,73,,Batman: Shadow of the Bat #73,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,74,,Batman: Shadow of the Bat #74,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,75,,Batman: Shadow of the Bat #75,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,76,,Batman: Shadow of the Bat #76,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,77,,Batman: Shadow of the Bat #77,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,78,,Batman: Shadow of the Bat #78,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
