scope_item_id,scope_name,title,issue_number,publication_id,ownership_status,shopping_status,shopping_priority,gap_priority,gap_reason,nearest_owned_before,nearest_owned_after,source,confidence
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,188,PUB-BRAVE-BOLD-0188,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,189,PUB-BRAVE-BOLD-0189,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,190,PUB-BRAVE-BOLD-0190,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,191,PUB-BRAVE-BOLD-0191,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,192,PUB-BRAVE-BOLD-0192,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,193,PUB-BRAVE-BOLD-0193,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,194,PUB-BRAVE-BOLD-0194,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,195,PUB-BRAVE-BOLD-0195,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,196,PUB-BRAVE-BOLD-0196,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,197,PUB-BRAVE-BOLD-0197,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,198,PUB-BRAVE-BOLD-0198,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,199,PUB-BRAVE-BOLD-0199,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
brave_and_bold_batman_bronze,Bronze-era Batman team-up run,The Brave and the Bold,200,PUB-BRAVE-BOLD-0200,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,1,PUB-BATMAN-FAMILY-0001,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,2,PUB-BATMAN-FAMILY-0002,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,3,PUB-BATMAN-FAMILY-0003,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,4,PUB-BATMAN-FAMILY-0004,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,5,PUB-BATMAN-FAMILY-0005,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,6,PUB-BATMAN-FAMILY-0006,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,7,PUB-BATMAN-FAMILY-0007,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,8,PUB-BATMAN-FAMILY-0008,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,9,PUB-BATMAN-FAMILY-0009,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,10,PUB-BATMAN-FAMILY-0010,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,11,PUB-BATMAN-FAMILY-0011,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,12,PUB-BATMAN-FAMILY-0012,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,13,PUB-BATMAN-FAMILY-0013,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,14,PUB-BATMAN-FAMILY-0014,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,15,PUB-BATMAN-FAMILY-0015,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,16,PUB-BATMAN-FAMILY-0016,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,17,PUB-BATMAN-FAMILY-0017,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,18,PUB-BATMAN-FAMILY-0018,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,19,PUB-BATMAN-FAMILY-0019,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_family_complete_run,Batman Family complete physical run,Batman Family,20,PUB-BATMAN-FAMILY-0020,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,,,https://en.wikipedia.org/wiki/Batman_Family,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,17,PUB-BATO-0017,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Adjacent to an owned run.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,18,PUB-BATO-0018,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,19,PUB-BATO-0019,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,20,PUB-BATO-0020,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,21,PUB-BATO-0021,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,22,PUB-BATO-0022,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,23,PUB-BATO-0023,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,24,PUB-BATO-0024,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,25,PUB-BATO-0025,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,26,PUB-BATO-0026,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,27,PUB-BATO-0027,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,28,PUB-BATO-0028,MISSING,BUY IF CHEAP,MEDIUM,MEDIUM,Adjacent to an owned run.,16,29,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,30,PUB-BATO-0030,MISSING,BUY,HIGH,HIGH,Fills a small gap between owned issues.,29,32,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
batman_and_outsiders_batman_led,Batman-led Batman and the Outsiders run,Batman and the Outsiders,31,PUB-BATO-0031,MISSING,BUY,HIGH,HIGH,Fills a small gap between owned issues.,29,32,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified
bronze_age_annuals,Batman Annual #8,Batman Annual,8,PUB-BAT-ANN-0008,MISSING,BUY IF CHEAP,MEDIUM,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,verified
bronze_age_annuals,Batman Annual #9,Batman Annual,9,PUB-BAT-ANN-0009,MISSING,BUY IF CHEAP,MEDIUM,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,verified
bronze_age_annuals,Batman Annual #10,Batman Annual,10,PUB-BAT-ANN-0010,MISSING,BUY,HIGH,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,verified
bronze_age_annuals,Batman and the Outsiders Annual #1,Batman and the Outsiders Annual,1,PUB-BATO-ANN-0001,MISSING,OPTIONAL,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_annuals,Batman and the Outsiders Annual #2,Batman and the Outsiders Annual,2,PUB-BATO-ANN-0002,MISSING,OPTIONAL,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_specials_miniseries,Batman Special #1,Batman Special,1,PUB-BATMAN-SPECIAL-0001,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
dark_knight_returns,The Dark Knight Returns #1,The Dark Knight Returns,1,PUB-DKR-0001,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Returns,verified
dark_knight_returns,The Dark Knight Returns #2,The Dark Knight Returns,2,PUB-DKR-0002,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Returns,verified
dark_knight_returns,The Dark Knight Returns #3,The Dark Knight Returns,3,PUB-DKR-0003,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Returns,verified
dark_knight_returns,The Dark Knight Returns #4,The Dark Knight Returns,4,PUB-DKR-0004,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Returns,verified
bronze_age_specials_miniseries,Shadow of the Batman #1,Shadow of the Batman,1,PUB-SHADOW-BATMAN-0001,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_specials_miniseries,Shadow of the Batman #2,Shadow of the Batman,2,PUB-SHADOW-BATMAN-0002,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_specials_miniseries,Shadow of the Batman #3,Shadow of the Batman,3,PUB-SHADOW-BATMAN-0003,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_specials_miniseries,Shadow of the Batman #4,Shadow of the Batman,4,PUB-SHADOW-BATMAN-0004,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
bronze_age_specials_miniseries,Shadow of the Batman #5,Shadow of the Batman,5,PUB-SHADOW-BATMAN-0005,MISSING,,,LOW,Optional/opportunistic Bronze publication.,,,https://en.wikipedia.org/wiki/List_of_Batman_comics,review
